"fare_id","route_id","origin_id","destination_id","contains_id"
"Ônibus","647P-10","","",""
"Ônibus","648P-10","","",""
"Ônibus","648P-21","","",""
"Ônibus","6500-10","","",""
"Ônibus","6505-10","","",""
"Ônibus","669A-10","","",""
"Ônibus","6726-10","","",""
"Ônibus","675A-10","","",""
"Ônibus","675G-10","","",""
"Ônibus","675G-22","","",""
"Ônibus","675G-41","","",""
"Ônibus","675I-10","","",""
"Ônibus","675K-10","","",""
"Ônibus","675K-21","","",""
"Ônibus","675K-23","","",""
"Ônibus","675L-10","","",""
"Ônibus","675M-10","","",""
"Ônibus","675N-10","","",""
"Ônibus","675P-10","","",""
"Ônibus","675R-10","","",""
"Ônibus","675V-10","","",""
"Ônibus","675V-21","","",""
"Ônibus","675X-10","","",""
"Ônibus","675Z-10","","",""
"Ônibus","677A-10","","",""
"Ônibus","677A-23","","",""
"Ônibus","677V-10","","",""
"Ônibus","677Y-10","","",""
"Ônibus","6801-10","","",""
"Ônibus","6801-51","","",""
"Ônibus","6803-10","","",""
"Ônibus","6804-10","","",""
"Ônibus","6805-10","","",""
"Ônibus","6805-31","","",""
"Ônibus","6806-10","","",""
"Ônibus","6812-10","","",""
"Ônibus","6813-10","","",""
"Ônibus","6815-10","","",""
"Ônibus","6816-10","","",""
"Ônibus","6816-31","","",""
"Ônibus","6817-10","","",""
"Ônibus","6818-10","","",""
"Ônibus","6820-10","","",""
"Ônibus","6820-31","","",""
"Ônibus","6821-10","","",""
"Ônibus","6822-10","","",""
"Ônibus","6823-10","","",""
"Ônibus","6824-10","","",""
"Ônibus","6825-10","","",""
"Ônibus","6825-21","","",""
"Ônibus","6826-10","","",""
"Ônibus","6827-10","","",""
"Ônibus","6829-10","","",""
"Ônibus","6830-10","","",""
"Ônibus","6831-10","","",""
"Ônibus","6832-10","","",""
"Ônibus","6835-10","","",""
"Ônibus","6835-31","","",""
"Ônibus","6836-10","","",""
"Ônibus","6837-10","","",""
"Ônibus","6840-10","","",""
"Ônibus","6913-10","","",""
"Ônibus","6913-21","","",""
"Ônibus","695D-10","","",""
"Ônibus","695H-10","","",""
"Ônibus","695T-10","","",""
"Ônibus","695T-51","","",""
"Ônibus","695V-10","","",""
"Ônibus","695X-10","","",""
"Ônibus","695X-22","","",""
"Ônibus","695Y-10","","",""
"Ônibus","695Y-22","","",""
"Ônibus","695Y-41","","",""
"Ônibus","6960-10","","",""
"Ônibus","6960-21","","",""
"Ônibus","696P-10","","",""
"Ônibus","6970-10","","",""
"Ônibus","6L01-10","","",""
"Ônibus","6L01-22","","",""
"Ônibus","6L01-23","","",""
"Ônibus","6L02-10","","",""
"Ônibus","6L03-10","","",""
"Ônibus","6L04-10","","",""
"Ônibus","6L04-41","","",""
"Ônibus","6L04-42","","",""
"Ônibus","6L05-10","","",""
"Ônibus","6L05-21","","",""
"Ônibus","6L07-10","","",""
"Ônibus","6L08-10","","",""
"Ônibus","6L10-10","","",""
"Ônibus","6L10-41","","",""
"Ônibus","6L11-10","","",""
"Ônibus","7001-10","","",""
"Ônibus","7002-10","","",""
"Ônibus","7004-10","","",""
"Ônibus","7005-10","","",""
"Ônibus","7005-51","","",""
"Ônibus","7006-10","","",""
"Ônibus","7006-41","","",""
"Ônibus","7006-51","","",""
"Ônibus","7009-10","","",""
"Ônibus","7011-10","","",""
"Ônibus","7011-21","","",""
"Ônibus","7011-31","","",""
"Ônibus","7012-10","","",""
"Ônibus","7013-10","","",""
"Ônibus","7016-10","","",""
"Ônibus","7016-21","","",""
"Ônibus","701A-10","","",""
"Ônibus","701U-10","","",""
"Ônibus","701U-21","","",""
"Ônibus","7021-10","","",""
"Ônibus","7022-10","","",""
"Ônibus","7023-10","","",""
"Ônibus","702C-10","","",""
"Ônibus","702U-10","","",""
"Ônibus","7040-10","","",""
"Ônibus","7040-21","","",""
"Ônibus","7049-10","","",""
"Ônibus","7050-10","","",""
"Ônibus","7051-10","","",""
"Ônibus","7052-10","","",""
"Ônibus","7053-10","","",""
"Ônibus","7053-21","","",""
"Ônibus","7053-22","","",""
"Ônibus","7054-10","","",""
"Ônibus","7055-10","","",""
"Ônibus","7057-10","","",""
"Ônibus","7058-10","","",""
"Ônibus","7059-10","","",""
"Ônibus","7060-10","","",""
"Ônibus","7062-10","","",""
"Ônibus","7062-31","","",""
"Ônibus","7062-41","","",""
"Ônibus","7063-10","","",""
"Ônibus","707A-10","","",""
"Ônibus","707A-23","","",""
"Ônibus","7081-10","","",""
"Ônibus","7082-10","","",""
"Ônibus","7083-10","","",""
"Ônibus","7084-10","","",""
"Ônibus","7085-10","","",""
"Ônibus","7086-10","","",""
"Ônibus","709G-10","","",""
"Ônibus","709P-10","","",""
"Ônibus","714C-10","","",""
"Ônibus","715M-10","","",""
"Ônibus","715M-21","","",""
"Ônibus","7181-10","","",""
"Ônibus","719P-10","","",""
"Ônibus","719R-10","","",""
"Ônibus","7245-10","","",""
"Ônibus","7267-10","","",""
"Ônibus","7272-10","","",""
"Ônibus","7281-10","","",""
"Ônibus","7282-10","","",""
"Ônibus","736G-10","","",""
"Ônibus","736I-10","","",""
"Ônibus","736I-21","","",""
"Ônibus","737A-10","","",""
"Ônibus","737A-11","","",""
"Ônibus","737G-10","","",""
"Ônibus","7411-10","","",""
"Ônibus","7458-10","","",""
"Ônibus","745M-10","","",""
"Ônibus","745M-21","","",""
"Ônibus","746C-10","","",""
"Ônibus","746F-10","","",""
"Ônibus","746H-10","","",""
"Ônibus","746K-10","","",""
"Ônibus","746P-10","","",""
"Ônibus","746R-10","","",""
"Ônibus","746V-10","","",""
"Ônibus","746V-21","","",""
"Ônibus","748A-10","","",""
"Ônibus","748A-41","","",""
"Ônibus","748N-10","","",""
"Ônibus","748R-10","","",""
"Ônibus","7545-10","","",""
"Ônibus","7545-21","","",""
"Ônibus","7550-10","","",""
"Ônibus","756A-10","","",""
"Ônibus","756A-21","","",""
"Ônibus","756A-22","","",""
"Ônibus","7600-10","","",""
"Ônibus","7710-10","","",""
"Ônibus","771P-10","","",""
"Ônibus","7725-10","","",""
"Ônibus","775A-10","","",""
"Ônibus","775F-10","","",""
"Ônibus","775N-10","","",""
"Ônibus","775P-10","","",""
"Ônibus","775V-10","","",""
"Ônibus","778J-10","","",""
"Ônibus","778J-41","","",""
"Ônibus","778R-10","","",""
"Ônibus","778R-21","","",""
"Ônibus","7903-10","","",""
"Ônibus","8000-10","","",""
"Ônibus","8001-10","","",""
"Ônibus","8002-10","","",""
"Ônibus","8003-10","","",""
"Ônibus","8004-10","","",""
"Ônibus","8006-10","","",""
"Ônibus","8006-11","","",""
"Ônibus","8007-10","","",""
"Ônibus","8008-10","","",""
"Ônibus","8009-10","","",""
"Ônibus","8009-11","","",""
"Ônibus","8009-31","","",""
"Ônibus","8010-10","","",""
"Ônibus","8012-10","","",""
"Ônibus","8013-10","","",""
"Ônibus","8013-21","","",""
"Ônibus","8013-22","","",""
"Ônibus","8013-41","","",""
"Ônibus","8014-10","","",""
"Ônibus","8015-10","","",""
"Ônibus","8015-21","","",""
"Ônibus","8016-10","","",""
"Ônibus","8017-10","","",""
"Ônibus","8018-10","","",""
"Ônibus","8019-10","","",""
"Ônibus","8020-10","","",""
"Ônibus","8021-10","","",""
"Ônibus","8022-10","","",""
"Ônibus","8023-10","","",""
"Ônibus","8024-10","","",""
"Ônibus","8025-10","","",""
"Ônibus","8026-10","","",""
"Ônibus","8027-10","","",""
"Ônibus","802C-10","","",""
"Ônibus","8038-10","","",""
"Ônibus","8040-10","","",""
"Ônibus","8043-10","","",""
"Ônibus","8047-10","","",""
"Ônibus","8047-31","","",""
"Ônibus","8047-41","","",""
"Ônibus","8047-51","","",""
"Ônibus","8050-10","","",""
"Ônibus","8050-21","","",""
"Ônibus","8050-31","","",""
"Ônibus","8050-32","","",""
"Ônibus","8055-10","","",""
"Ônibus","8055-51","","",""
"Ônibus","805L-10","","",""
"Ônibus","8060-10","","",""
"Ônibus","8062-10","","",""
"Ônibus","8065-10","","",""
"Ônibus","8072-10","","",""
"Ônibus","8073-10","","",""
"Ônibus","8075-10","","",""
"Ônibus","8077-10","","",""
"Ônibus","8078-10","","",""
"Ônibus","807A-10","","",""
"Ônibus","807J-10","","",""
"Ônibus","807M-10","","",""
"Ônibus","807P-10","","",""
"Ônibus","809A-10","","",""
"Ônibus","809D-10","","",""
"Ônibus","809H-10","","",""
"Ônibus","809J-10","","",""
"Ônibus","809L-10","","",""
"Ônibus","809N-10","","",""
"Ônibus","809P-10","","",""
"Ônibus","809R-10","","",""
"Ônibus","809T-10","","",""
"Ônibus","809U-10","","",""
"Ônibus","809V-10","","",""
"Ônibus","8100-10","","",""
"Ônibus","817C-10","","",""
"Ônibus","8194-10","","",""
"Ônibus","8199-10","","",""
"Ônibus","819A-10","","",""
"Ônibus","819R-10","","",""
"Ônibus","8200-10","","",""
"Ônibus","8213-10","","",""
"Ônibus","8213-21","","",""
"Ônibus","8214-10","","",""
"Ônibus","8215-10","","",""
"Ônibus","8252-10","","",""
"Ônibus","8300-10","","",""
"Ônibus","8300-11","","",""
"Ônibus","8319-10","","",""
"Ônibus","8319-21","","",""
"Ônibus","8400-10","","",""
"Ônibus","846M-10","","",""
"Ônibus","847J-10","","",""
"Ônibus","847J-41","","",""
"Ônibus","847P-10","","",""
"Ônibus","847P-41","","",""
"Ônibus","847P-42","","",""
"Ônibus","848L-10","","",""
"Ônibus","8500-10","","",""
"Ônibus","8528-10","","",""
"Ônibus","8538-10","","",""
"Ônibus","8542-10","","",""
"Ônibus","8544-10","","",""
"Ônibus","8545-10","","",""
"Ônibus","8548-10","","",""
"Ônibus","8549-10","","",""
"Ônibus","856R-10","","",""
"Ônibus","856R-21","","",""
"Ônibus","857A-10","","",""
"Ônibus","857C-10","","",""
"Ônibus","857P-10","","",""
"Ônibus","857P-21","","",""
"Ônibus","857R-10","","",""
"Ônibus","857R-41","","",""
"Ônibus","8594-10","","",""
"Ônibus","8594-21","","",""
"Ônibus","8594-41","","",""
"Ônibus","8600-10","","",""
"Ônibus","8600-21","","",""
"Ônibus","8600-22","","",""
"Ônibus","8605-10","","",""
"Ônibus","8610-10","","",""
"Ônibus","8615-10","","",""
"Ônibus","8622-10","","",""
"Ônibus","8622-31","","",""
"Ônibus","8622-42","","",""
"Ônibus","8677-10","","",""
"Ônibus","8677-31","","",""
"Ônibus","8686-10","","",""
"Ônibus","8696-10","","",""
"Ônibus","8696-41","","",""
"Ônibus","8700-10","","",""
"Ônibus","8700-21","","",""
"Ônibus","8700-22","","",""
"Ônibus","8700-23","","",""
"Ônibus","8705-10","","",""
"Ônibus","8705-51","","",""
"Ônibus","8707-10","","",""
"Ônibus","8707-21","","",""
"Ônibus","874C-10","","",""
"Ônibus","874T-10","","",""
"Ônibus","875A-10","","",""
"Ônibus","875C-10","","",""
"Ônibus","875C-22","","",""
"Ônibus","875H-10","","",""
"Ônibus","875M-10","","",""
"Ônibus","875P-10","","",""
"Ônibus","877T-10","","",""
"Ônibus","8809-10","","",""
"Ônibus","888P-10","","",""
"Ônibus","9002-10","","",""
"Ônibus","9004-10","","",""
"Ônibus","9005-10","","",""
"Ônibus","9005-41","","",""
"Ônibus","9005-42","","",""
"Ônibus","9006-10","","",""
"Ônibus","9008-10","","",""
"Ônibus","9008-21","","",""
"Ônibus","9008-41","","",""
"Ônibus","9009-10","","",""
"Ônibus","9011-10","","",""
"Ônibus","9011-21","","",""
"Ônibus","9012-10","","",""
"Ônibus","9014-10","","",""
"Ônibus","9014-42","","",""
"Ônibus","9015-10","","",""
"Ônibus","9018-10","","",""
"Ônibus","9019-10","","",""
"Ônibus","9020-10","","",""
"Ônibus","9020-11","","",""
"Ônibus","9022-10","","",""
"Ônibus","9023-10","","",""
"Ônibus","9031-10","","",""
"Ônibus","9032-10","","",""
"Ônibus","9032-21","","",""
"Ônibus","9034-10","","",""
"Ônibus","9047-10","","",""
"Ônibus","9050-10","","",""
"Ônibus","9051-10","","",""
"Ônibus","9070-10","","",""
"Ônibus","908T-10","","",""
"Ônibus","9090-10","","",""
"Ônibus","909T-10","","",""
"Ônibus","9162-10","","",""
"Ônibus","9166-10","","",""
"Ônibus","917H-10","","",""
"Ônibus","917M-10","","",""
"Ônibus","917M-31","","",""
"Ônibus","9181-10","","",""
"Ônibus","9186-10","","",""
"Ônibus","9188-10","","",""
"Ônibus","9188-42","","",""
"Ônibus","9191-10","","",""
"Ônibus","9191-21","","",""
"Ônibus","9300-10","","",""
"Ônibus","9301-10","","",""
"Ônibus","930P-10","","",""
"Ônibus","9354-10","","",""
"Ônibus","938C-10","","",""
"Ônibus","938L-10","","",""
"Ônibus","938P-10","","",""
"Ônibus","938P-21","","",""
"Ônibus","938V-10","","",""
"Ônibus","948A-10","","",""
"Ônibus","9500-10","","",""
"Ônibus","9501-10","","",""
"Ônibus","9501-21","","",""
"Ônibus","957T-10","","",""
"Ônibus","958P-10","","",""
"Ônibus","9653-10","","",""
"Ônibus","967A-10","","",""
"Ônibus","9701-10","","",""
"Ônibus","9717-10","","",""
"Ônibus","971A-10","","",""
"Ônibus","971C-10","","",""
"Ônibus","971D-10","","",""
"Ônibus","971M-10","","",""
"Ônibus","971R-10","","",""
"Ônibus","971R-21","","",""
"Ônibus","971R-42","","",""
"Ônibus","971R-51","","",""
"Ônibus","971T-10","","",""
"Ônibus","971V-10","","",""
"Ônibus","971X-10","","",""
"Ônibus","971X-51","","",""
"Ônibus","975A-10","","",""
"Ônibus","9782-10","","",""
"Ônibus","9782-31","","",""
"Ônibus","9784-10","","",""
"Ônibus","9785-10","","",""
"Ônibus","9785-51","","",""
"Ônibus","9789-10","","",""
"Ônibus","978A-10","","",""
"Ônibus","978J-10","","",""
"Ônibus","978L-10","","",""
"Ônibus","978T-10","","",""
"Ônibus + CPTM","1015-10","","",""
"Ônibus + CPTM","1016-10","","",""
"Ônibus + CPTM","1017-10","","",""
"Ônibus + CPTM","1018-10","","",""
"Ônibus + CPTM","1021-10","","",""
"Ônibus + CPTM","106A-10","","",""
"Ônibus + CPTM","107T-10","","",""
"Ônibus + CPTM","107T-31","","",""
"Ônibus + CPTM","1156-10","","",""
"Ônibus + CPTM","1156-31","","",""
"Ônibus + CPTM","1177-10","","",""
"Ônibus + CPTM","1177-31","","",""
"Ônibus + CPTM","1177-42","","",""
"Ônibus + CPTM","1177-51","","",""
"Ônibus + CPTM","1178-10","","",""
"Ônibus + CPTM","1178-31","","",""
"Ônibus + CPTM","1178-32","","",""
"Ônibus + CPTM","1178-33","","",""
"Ônibus + CPTM","1178-42","","",""
"Ônibus + CPTM","118C-10","","",""
"Ônibus + CPTM","118C-21","","",""
"Ônibus + CPTM","118C-22","","",""
"Ônibus + CPTM","118C-24","","",""
"Ônibus + CPTM","118C-41","","",""
"Ônibus + CPTM","118Y-10","","",""
"Ônibus + CPTM","119C-10","","",""
"Ônibus + CPTM","119L-10","","",""
"Ônibus + CPTM","119P-10","","",""
"Ônibus + CPTM","1206-10","","",""
"Ônibus + CPTM","121G-10","","",""
"Ônibus + CPTM","128Y-10","","",""
"Ônibus + CPTM","138Y-10","","",""
"Ônibus + CPTM","148L-10","","",""
"Ônibus + CPTM","148P-10","","",""
"Ônibus + CPTM","1701-10","","",""
"Ônibus + CPTM","1701-51","","",""
"Ônibus + CPTM","1702-10","","",""
"Ônibus + CPTM","1703-10","","",""
"Ônibus + CPTM","1705-10","","",""
"Ônibus + CPTM","1709-10","","",""
"Ônibus + CPTM","1709-21","","",""
"Ônibus + CPTM","1720-10","","",""
"Ônibus + CPTM","1720-21","","",""
"Ônibus + CPTM","1721-10","","",""
"Ônibus + CPTM","1721-21","","",""
"Ônibus + CPTM","1721-51","","",""
"Ônibus + CPTM","1722-10","","",""
"Ônibus + CPTM","1726-10","","",""
"Ônibus + CPTM","1726-51","","",""
"Ônibus + CPTM","172J-10","","",""
"Ônibus + CPTM","172K-10","","",""
"Ônibus + CPTM","172N-10","","",""
"Ônibus + CPTM","172N-21","","",""
"Ônibus + CPTM","172N-22","","",""
"Ônibus + CPTM","172P-10","","",""
"Ônibus + CPTM","172R-10","","",""
"Ônibus + CPTM","172U-10","","",""
"Ônibus + CPTM","172X-10","","",""
"Ônibus + CPTM","172Y-10","","",""
"Ônibus + CPTM","1730-10","","",""
"Ônibus + CPTM","1732-10","","",""
"Ônibus + CPTM","1738-10","","",""
"Ônibus + CPTM","1741-10","","",""
"Ônibus + CPTM","1741-21","","",""
"Ônibus + CPTM","1742-10","","",""
"Ônibus + CPTM","1743-10","","",""
"Ônibus + CPTM","1743-51","","",""
"Ônibus + CPTM","1744-10","","",""
"Ônibus + CPTM","1744-21","","",""
"Ônibus + CPTM","1745-10","","",""
"Ônibus + CPTM","1745-41","","",""
"Ônibus + CPTM","174M-10","","",""
"Ônibus + CPTM","1756-10","","",""
"Ônibus + CPTM","1757-10","","",""
"Ônibus + CPTM","1758-10","","",""
"Ônibus + CPTM","1758-51","","",""
"Ônibus + CPTM","1759-10","","",""
"Ônibus + CPTM","1759-21","","",""
"Ônibus + CPTM","1759-41","","",""
"Ônibus + CPTM","175P-10","","",""
"Ônibus + CPTM","175T-10","","",""
"Ônibus + CPTM","1760-10","","",""
"Ônibus + CPTM","1760-41","","",""
"Ônibus + CPTM","1764-10","","",""
"Ônibus + CPTM","1764-41","","",""
"Ônibus + CPTM","1765-10","","",""
"Ônibus + CPTM","1766-10","","",""
"Ônibus + CPTM","1767-10","","",""
"Ônibus + CPTM","1767-51","","",""
"Ônibus + CPTM","1771-10","","",""
"Ônibus + CPTM","1772-10","","",""
"Ônibus + CPTM","1773-10","","",""
"Ônibus + CPTM","1775-10","","",""
"Ônibus + CPTM","1778-10","","",""
"Ônibus + CPTM","1778-51","","",""
"Ônibus + CPTM","177H-10","","",""
"Ônibus + CPTM","177H-21","","",""
"Ônibus + CPTM","177P-10","","",""
"Ônibus + CPTM","177X-10","","",""
"Ônibus + CPTM","177Y-10","","",""
"Ônibus + CPTM","1780-10","","",""
"Ônibus + CPTM","1782-10","","",""
"Ônibus + CPTM","1783-10","","",""
"Ônibus + CPTM","1783-22","","",""
"Ônibus + CPTM","1783-41","","",""
"Ônibus + CPTM","1783-52","","",""
"Ônibus + CPTM","1785-10","","",""
"Ônibus + CPTM","1786-10","","",""
"Ônibus + CPTM","1787-10","","",""
"Ônibus + CPTM","1788-10","","",""
"Ônibus + CPTM","1788-51","","",""
"Ônibus + CPTM","178A-10","","",""
"Ônibus + CPTM","178L-10","","",""
"Ônibus + CPTM","178L-22","","",""
"Ônibus + CPTM","178T-10","","",""
"Ônibus + CPTM","178Y-10","","",""
"Ônibus + CPTM","178Y-21","","",""
"Ônibus + CPTM","179X-10","","",""
"Ônibus + CPTM","199D-10","","",""
"Ônibus + CPTM","2002-10","","",""
"Ônibus + CPTM","2004-10","","",""
"Ônibus + CPTM","2005-10","","",""
"Ônibus + CPTM","2006-10","","",""
"Ônibus + CPTM","2006-51","","",""
"Ônibus + CPTM","2007-10","","",""
"Ônibus + CPTM","2008-10","","",""
"Ônibus + CPTM","2008-41","","",""
"Ônibus + CPTM","2009-10","","",""
"Ônibus + CPTM","2010-10","","",""
"Ônibus + CPTM","2010-21","","",""
"Ônibus + CPTM","2011-10","","",""
"Ônibus + CPTM","2013-10","","",""
"Ônibus + CPTM","2016-10","","",""
"Ônibus + CPTM","2017-10","","",""
"Ônibus + CPTM","2018-10","","",""
"Ônibus + CPTM","2019-10","","",""
"Ônibus + CPTM","2020-10","","",""
"Ônibus + CPTM","2021-10","","",""
"Ônibus + CPTM","2022-10","","",""
"Ônibus + CPTM","2022-51","","",""
"Ônibus + CPTM","2023-10","","",""
"Ônibus + CPTM","2024-10","","",""
"Ônibus + CPTM","2025-10","","",""
"Ônibus + CPTM","2026-10","","",""
"Ônibus + CPTM","2028-10","","",""
"Ônibus + CPTM","2029-10","","",""
"Ônibus + CPTM","2030-10","","",""
"Ônibus + CPTM","2031-10","","",""
"Ônibus + CPTM","2032-10","","",""
"Ônibus + CPTM","2041-10","","",""
"Ônibus + CPTM","2058-10","","",""
"Ônibus + CPTM","2059-10","","",""
"Ônibus + CPTM","2060-10","","",""
"Ônibus + CPTM","2076-10","","",""
"Ônibus + CPTM","2079-10","","",""
"Ônibus + CPTM","2080-10","","",""
"Ônibus + CPTM","2088-10","","",""
"Ônibus + CPTM","208V-10","","",""
"Ônibus + CPTM","208V-11","","",""
"Ônibus + CPTM","209C-10","","",""
"Ônibus + CPTM","209P-10","","",""
"Ônibus + CPTM","2100-10","","",""
"Ônibus + CPTM","2101-10","","",""
"Ônibus + CPTM","2101-41","","",""
